org_id,week1_activities,week2_activities,week3_activities,week4_activities,total_activities,converted,trial_start_date,trial_end_date
4638576b0a02be4206badc3863f50859,16,3,0,9,28,0,2024-01-09,2024-02-08
46ddea6eb6927763a283e3e2796d1fa3,19,0,0,0,19,0,2024-01-18,2024-02-17
46e22921b9d196dd86dba32edbdd8204,4,0,0,0,4,0,2024-02-14,2024-03-15
472339bb03be9c92305f1c107f7bef1e,0,0,0,17,17,0,2024-02-14,2024-03-15
47237ad21227099e72023701ac25f341,3,0,0,0,3,0,2024-03-12,2024-04-11
47520d17aab9387b0c0e5c51fd1f37fd,56,0,0,0,56,0,2024-01-09,2024-02-08
4759698d919d34b1694d17d12448f618,14,0,0,0,14,0,2024-02-20,2024-03-21
479830f2d7510005b005c1da7c4d6aaa,3,0,7,2,12,0,2024-03-02,2024-04-01
47fd768136710166bdd61cace45c54b4,22,17,0,0,39,0,2024-02-18,2024-03-19
4814cfc55672924663ab7217fc7753e8,34,0,0,1,35,0,2024-02-07,2024-03-08
4855264c9b125f6a44b0e41d0ac69b43,9,0,0,0,9,0,2024-01-18,2024-02-17
48598a5ea58ff66d9626622be6ca353b,16,0,0,0,16,0,2024-01-24,2024-02-23
485df895ab98b8336a918e0abf6dc883,20,0,0,0,20,0,2024-02-12,2024-03-13
48644bd002eb9b910fb9874e382a52a5,67,54,50,72,243,0,2024-02-20,2024-03-21
4882e2de3b68c4cff9a40e94587295d2,17,0,0,0,17,0,2024-02-23,2024-03-24
48a33ccfb5a851d5982dcdda0776f7ac,30,0,0,0,30,1,2024-01-17,2024-02-16
48af894a6ab6bcb943d1d631b1d4d8cb,20,0,0,0,20,0,2024-03-25,2024-04-24
48c11b65fdf38b0eb8882f4b2d922a16,0,8,0,0,8,1,2024-02-02,2024-03-03
48d382e3b8d413b490ae226db06b9302,4,0,0,0,4,0,2024-03-26,2024-04-25
48d486e50b4cc7740b6efdf4d5c0a17f,3,0,0,0,3,0,2024-02-04,2024-03-05
48d7c381ede883bfd6dfeeb78a9f0e51,23,0,0,0,23,1,2024-03-22,2024-04-21
48f094fd67ff1c3c93274432dc37810d,19,0,0,0,19,0,2024-01-31,2024-03-01
48f1931ef3f3b3439b1091a83e2a1bf5,18,0,0,0,18,0,2024-02-04,2024-03-05
4914791cbad9bfc77471afef44a9c928,63,71,71,156,361,0,2024-02-03,2024-03-04
491714c1d8ad9e4e0574c4987b63a2a8,455,1,0,7,463,1,2024-01-10,2024-02-09
49191e059fd6899c6824a13d28538f10,4,0,0,0,4,1,2024-03-12,2024-04-11
492fc48940e99f7d22dd21b9e62f7a18,21,0,124,0,145,0,2024-03-27,2024-04-26
4955d8ab2ca105de44e98e06a1cfd0c0,143,0,81,104,328,0,2024-02-20,2024-03-21
496471048946ccac944afcef5feaadb1,7,0,0,0,7,0,2024-01-03,2024-02-02
498cc671dbeb6d74ce536b31db565ffd,13,0,0,0,13,0,2024-01-05,2024-02-04
49a9dc67d5f06589136733e2c88383f3,113,85,121,29,348,0,2024-02-20,2024-03-21
4a1601fe4bb414803815786fff5743d1,55,0,216,97,368,1,2024-02-06,2024-03-07
4a5edcae517eac32c08c54bdb5206df2,4,0,0,0,4,1,2024-02-05,2024-03-06
4a60b18f4efa78b555bf0e3c5857a785,4,0,0,0,4,0,2024-03-17,2024-04-16
4a78b11cd6bc0701e3695eb530a29421,8,0,0,0,8,0,2024-03-06,2024-04-05
4ab290eef0ff091c86270f72cd5df86f,31,4,6,10,51,1,2024-01-10,2024-02-09
4ab931919d2445eba99352d26f023144,5,0,0,0,5,1,2024-02-22,2024-03-23
4abc682bf915eb0bf8226a51d2ba07d0,56,0,0,0,56,1,2024-03-11,2024-04-10
4abe5c1f625e171430816e1d7907cad7,87,0,0,0,87,0,2024-02-13,2024-03-14
4aefdf8d69d2f410485dc9b858d47cb7,4,2,0,0,6,0,2024-01-20,2024-02-19
4b01c9783e41c24921f80012978ed36d,88,0,0,1,89,1,2024-01-07,2024-02-06
4b01ecb9d8aa44925ecf03e0314e4580,4,0,0,0,4,0,2024-02-27,2024-03-28
4b105e49608d97e02a38da8f239b898a,54,9,0,0,63,0,2024-02-28,2024-03-29
4b364ab711f1ec951eee69efb6d11f49,5,0,0,0,5,0,2024-02-22,2024-03-23
4b386f1836c8c36ddbc810ec7e73388f,8,0,0,0,8,1,2024-03-09,2024-04-08
4b8e736fc0a7504df5092430c063ef47,12,0,0,2,14,0,2024-01-30,2024-02-29
4b8e9b32546e8633e91a6b78af62e252,3,0,0,0,3,0,2024-02-13,2024-03-14
4b993d0623ba70118c69ce98acb73e98,5,9,0,0,14,0,2024-02-02,2024-03-03
4b9b54af89e82db07216654237d39ce1,40,0,0,0,40,0,2024-01-14,2024-02-13
4b9dfe781a0e97995ee153ac8ff94e6b,5,0,69,18,92,1,2024-01-13,2024-02-12
4bad3acf74d4da3b7933425ff130832e,64,0,0,0,64,1,2024-01-02,2024-02-01
4bae414966324f389ad8dcf49701313f,16,138,60,128,342,1,2024-02-06,2024-03-07
4bb3721b08066a60f613213e4df60307,41,0,0,0,41,0,2024-03-19,2024-04-18
4bc3b61b4e603bbe32332bcf55f47012,4,0,0,0,4,0,2024-01-15,2024-02-14
4bcb87c90835559cddb05cf2cf8e42ec,48,0,0,0,48,0,2024-01-19,2024-02-18
4bd410c237213ff8d2854324d53afe85,3,0,0,0,3,0,2024-02-13,2024-03-14
4bee4b70ff70c837ed7a67846150b2f2,4,0,0,0,4,0,2024-03-05,2024-04-04
4bf4cc2916d76d5032dfd74224982060,18,0,0,0,18,0,2024-01-03,2024-02-02
4c175f5a46b15452cfa0befc29a3c5b5,3,0,0,0,3,0,2024-01-28,2024-02-27
4c1c7ae5c7f18fc70ae68c8a806e8054,4,0,0,0,4,0,2024-03-03,2024-04-02
4c6884d39968fcf18f43b0ae12595197,3,0,0,0,3,0,2024-03-03,2024-04-02
4c8539d2ababe56545ebbde482dcc2c7,3,0,0,0,3,0,2024-02-10,2024-03-11
4cb3ded67cb7a539395ab873354a01c1,44,0,7,2,53,0,2024-01-10,2024-02-09
4cb5355e3dbbfac0e212ba441df910e0,0,0,0,10,10,0,2024-02-08,2024-03-09
4cc10038294a94e63cc5c4b633c91221,6,0,0,1,7,0,2024-03-20,2024-04-19
4ce5c089f29c4cb7ec42f02fe244bf43,28,4,0,0,32,1,2024-03-23,2024-04-22
4cec627a19fb0f7a330b025dd00b418f,4,0,0,0,4,0,2024-03-12,2024-04-11
4d05b60096c72833c50bbb41d7904a17,6,0,120,244,370,1,2024-02-22,2024-03-23
4d06121773a8235645d342d470b451a9,8,0,0,0,8,0,2024-02-01,2024-03-02
4d98ca4a35ce94b72b2646e5fd130316,19,0,0,0,19,0,2024-01-31,2024-03-01
4da30feb0fffe72adc71f73157168bd2,28,0,0,0,28,0,2024-01-28,2024-02-27
4db03cb83e83692d06d056175d0e27ce,10,0,0,0,10,0,2024-02-01,2024-03-02
4dc7ec0e512ab0e462f6f2a5ebfe54f1,120,0,0,0,120,0,2024-03-28,2024-04-27
4ddfd44d79d8b70c5512dad59d2be7e7,28,0,12,0,40,0,2024-03-26,2024-04-25
4dfdc54e2799302553ddffa4b006d9dd,34,0,0,0,34,0,2024-02-05,2024-03-06
4e00f3c071ee0903bc5f0123cf6bcf57,91,0,0,0,91,0,2024-02-02,2024-03-03
4e213413f2848eecff2dbb63e456a770,9,0,0,0,9,0,2024-03-13,2024-04-12
4e44f506184abb41230dca9183e0dfde,72,20,0,15,107,1,2024-01-15,2024-02-14
4e76bb8e72c66ac1020407778635938f,137,0,0,0,137,0,2024-01-23,2024-02-22
4e7e4c7bd153b3e8728e7be9e717071b,7,0,0,0,7,0,2024-03-11,2024-04-10
4e900f739ad1a3cc11c0bc2ad85db6ff,84,0,0,0,84,0,2024-02-08,2024-03-09
4eb736e6ff7851d301ae68a6aa37081a,0,1,23,12,36,0,2024-01-04,2024-02-03
